hotel_id,current_star_rating,accommodation_type_name,chain,booking_date,checkin_date,checkout_date,booking_route_type,platform_group_name,is_cancelled,city_name,payment_type,payment_model,ADR
10106,2.0,Boutique Hotel,Chain,2024-03-13,2024-03-27,2024-03-30,Corporate,Website,not_cancelled,Denver,Bank Transfer,Pay Later,105.81
10125,3.0,Boutique Hotel,Chain,2024-12-29,2025-01-02,2025-01-09,Direct,Mobile App,not_cancelled,New York,Debit Card,Pay Later,186.25
10015,3.0,Boutique Hotel,Independent,2024-04-04,2024-04-11,2024-04-17,Direct,Mobile App,not_cancelled,San Francisco,Bank Transfer,Pay at Property,176.73
10235,4.0,Hotel,Chain,2024-02-02,2024-03-03,2024-03-10,Direct,Mobile App,not_cancelled,Miami,Bank Transfer,Pay Later,184.81
10153,3.0,Boutique Hotel,Independent,2024-08-22,2024-09-24,2024-10-01,Affiliate,Mobile App,not_cancelled,San Francisco,Debit Card,Pay Later,170.99
10326,4.0,Boutique Hotel,Independent,2024-09-18,2024-10-05,2024-10-10,Direct,Website,cancelled,San Francisco,Debit Card,Pay Now,182.37
10100,3.0,Serviced Apartment,Independent,2024-01-28,2024-04-07,2024-04-08,Direct,Mobile App,not_cancelled,Seattle,Bank Transfer,Pay Now,133.7
10276,3.5,Resort,Chain,2024-02-12,2024-03-12,2024-03-19,Meta Search,Mobile App,not_cancelled,Miami,Bank Transfer,Pay Later,158.63
10226,4.0,Boutique Hotel,Chain,2024-07-06,2024-08-02,2024-08-09,Direct,Mobile App,cancelled,Denver,Bank Transfer,Pay Now,149.45
10061,4.5,Apartment,Chain,2024-01-17,2024-02-06,2024-02-09,Direct,Mobile App,not_cancelled,New York,Wallet,Pay Later,245.83
10276,2.5,Apartment,Chain,2024-01-31,2024-02-29,2024-03-05,Direct,Website,not_cancelled,Miami,Wallet,Pay Now,148.65
10336,4.5,Apartment,Independent,2024-02-18,2024-02-23,2024-03-01,Affiliate,Mobile App,not_cancelled,Boston,Debit Card,Pay at Property,237.28
10322,4.5,Serviced Apartment,Chain,2024-07-20,2024-08-12,2024-08-17,Direct,Website,not_cancelled,Austin,Credit Card,Pay Now,127.06
10048,4.5,Serviced Apartment,Independent,2024-08-20,2024-12-03,2024-12-06,Meta Search,Mobile App,not_cancelled,New York,Wallet,Pay Later,238.75
10281,4.5,Boutique Hotel,Chain,2024-09-10,2024-09-20,2024-09-27,Corporate,Partner Portal,cancelled,New York,Bank Transfer,Pay Later,189.44
10220,4.0,Apartment,Independent,2024-08-23,2024-08-23,2024-08-30,Direct,Partner Portal,cancelled,San Francisco,Debit Card,Pay Later,137.21
10085,4.0,Hotel,Chain,2024-05-08,2024-05-11,2024-05-17,Direct,Website,not_cancelled,Boston,Wallet,Pay at Property,187.54
10176,2.5,Hotel,Independent,2024-02-09,2024-02-13,2024-02-15,Direct,Mobile App,not_cancelled,Austin,Bank Transfer,Pay Now,100.88
10069,4.5,Apartment,Chain,2024-02-22,2024-03-06,2024-03-09,Direct,Mobile App,cancelled,Seattle,Credit Card,Pay Now,168.77
10064,2.5,Boutique Hotel,Independent,2024-07-29,2024-08-31,2024-09-04,Affiliate,Mobile App,not_cancelled,Seattle,Wallet,Pay Later,119.08
10014,2.0,Resort,Chain,2024-10-10,2024-11-11,2024-11-17,Direct,Website,not_cancelled,Miami,Debit Card,Pay Now,117.97
10007,5.0,Resort,Independent,2024-09-10,2024-09-27,2024-09-29,Meta Search,Website,not_cancelled,Miami,Debit Card,Pay Now,192.79
10301,4.0,Hotel,Chain,2024-08-29,2024-12-15,2024-12-22,Direct,Partner Portal,cancelled,Miami,Debit Card,Pay Later,166.36
10276,3.0,Boutique Hotel,Chain,2024-12-30,2025-01-23,2025-01-27,Direct,Call Center,not_cancelled,Chicago,Credit Card,Pay at Property,111.25
10333,2.5,Hotel,Chain,2024-06-16,2024-07-03,2024-07-09,Corporate,Website,not_cancelled,Boston,Bank Transfer,Pay at Property,140.28
10071,3.0,Hotel,Chain,2024-11-07,2024-11-08,2024-11-14,Direct,Website,not_cancelled,Austin,Wallet,Pay Now,115.39
10220,3.0,Resort,Chain,2024-03-01,2024-04-21,2024-04-22,Meta Search,Website,not_cancelled,Boston,Wallet,Pay Now,132.06
10060,4.5,Apartment,Independent,2024-03-26,2024-04-11,2024-04-14,Direct,Mobile App,not_cancelled,New York,Credit Card,Pay Later,236.26
10336,3.0,Serviced Apartment,Chain,2024-03-17,2024-03-23,2024-03-30,Direct,Partner Portal,cancelled,Chicago,Debit Card,Pay Now,115.68
10206,3.5,Hotel,Independent,2024-03-02,2024-03-26,2024-03-27,Meta Search,Partner Portal,cancelled,Miami,Wallet,Pay Now,179.42
10238,2.5,Resort,Independent,2024-10-15,2024-12-07,2024-12-13,Direct,Website,not_cancelled,Boston,Bank Transfer,Pay Later,77.55
10172,2.5,Hotel,Independent,2024-07-28,2024-07-28,2024-08-02,Meta Search,Mobile App,not_cancelled,Austin,Bank Transfer,Pay Later,122.71
10048,3.5,Hotel,Independent,2024-01-31,2024-06-04,2024-06-06,Direct,Website,not_cancelled,Boston,Bank Transfer,Pay Later,125.62
10067,3.5,Apartment,Chain,2024-11-22,2025-01-21,2025-01-22,Affiliate,Mobile App,not_cancelled,San Francisco,Wallet,Pay Later,198.12
10300,3.0,Hotel,Chain,2024-02-08,2024-05-18,2024-05-20,Direct,Mobile App,not_cancelled,Miami,Debit Card,Pay Later,156.28
10156,5.0,Boutique Hotel,Chain,2024-04-16,2024-05-07,2024-05-11,Affiliate,Mobile App,cancelled,Denver,Wallet,Pay Later,167.85
10016,3.5,Serviced Apartment,Independent,2024-12-12,2024-12-24,2024-12-31,Direct,Website,not_cancelled,Seattle,Debit Card,Pay Now,147.21
10044,1.0,Boutique Hotel,Independent,2024-04-23,2024-04-27,2024-05-04,Direct,Mobile App,not_cancelled,New York,Credit Card,Pay Later,73.08
10063,4.5,Hotel,Independent,2024-02-17,2024-05-09,2024-05-16,Affiliate,Call Center,not_cancelled,Chicago,Credit Card,Pay Now,137.36
10229,3.5,Apartment,Chain,2024-07-14,2024-08-23,2024-08-25,Meta Search,Call Center,not_cancelled,Seattle,Debit Card,Pay Later,152.1
10270,2.0,Apartment,Independent,2024-07-15,2024-07-20,2024-07-22,Direct,Mobile App,not_cancelled,Boston,Credit Card,Pay at Property,101.9
10016,3.5,Resort,Chain,2024-10-16,2024-11-09,2024-11-13,Affiliate,Partner Portal,cancelled,Miami,Bank Transfer,Pay Now,186.35
10029,2.0,Apartment,Chain,2024-12-02,2024-12-11,2024-12-16,Corporate,Partner Portal,not_cancelled,San Francisco,Bank Transfer,Pay at Property,125.48
10181,3.0,Boutique Hotel,Chain,2024-06-11,2024-08-07,2024-08-13,Direct,Call Center,not_cancelled,San Francisco,Debit Card,Pay at Property,132.69
10170,1.5,Boutique Hotel,Chain,2024-11-04,2024-11-12,2024-11-17,Direct,Mobile App,not_cancelled,Denver,Debit Card,Pay Now,58.65
10187,3.0,Hotel,Chain,2024-01-12,2024-01-17,2024-01-23,Meta Search,Mobile App,not_cancelled,San Francisco,Bank Transfer,Pay at Property,161.55
10090,4.0,Boutique Hotel,Independent,2024-08-11,2024-10-04,2024-10-08,Corporate,Website,not_cancelled,New York,Wallet,Pay Now,162.68
10291,4.0,Hotel,Chain,2024-05-30,2024-06-03,2024-06-09,Direct,Mobile App,cancelled,Austin,Wallet,Pay at Property,134.71
10046,3.0,Resort,Chain,2024-02-09,2024-02-18,2024-02-21,Affiliate,Mobile App,cancelled,Austin,Wallet,Pay Now,93.5
10253,2.0,Serviced Apartment,Chain,2024-01-01,2024-01-02,2024-01-06,Direct,Website,not_cancelled,Austin,Bank Transfer,Pay Now,126.86
10018,4.0,Resort,Chain,2024-04-25,2024-05-01,2024-05-02,Affiliate,Partner Portal,not_cancelled,New York,Wallet,Pay Later,189.9
10016,4.0,Serviced Apartment,Independent,2024-10-07,2025-01-14,2025-01-15,Direct,Website,not_cancelled,New York,Debit Card,Pay Now,235.03
10339,2.5,Resort,Chain,2024-12-22,2025-01-19,2025-01-25,Direct,Website,not_cancelled,Miami,Credit Card,Pay Now,126.4
10050,1.5,Hotel,Chain,2024-01-02,2024-01-21,2024-01-24,Affiliate,Mobile App,not_cancelled,Chicago,Wallet,Pay Later,73.65
10095,3.5,Resort,Independent,2024-12-04,2024-12-14,2024-12-20,Meta Search,Mobile App,not_cancelled,New York,Wallet,Pay Now,164.63
10177,2.5,Boutique Hotel,Chain,2024-05-17,2024-06-15,2024-06-17,Direct,Mobile App,not_cancelled,Seattle,Debit Card,Pay Now,108.22
10041,3.5,Serviced Apartment,Independent,2024-08-31,2024-09-29,2024-10-01,Direct,Partner Portal,not_cancelled,Chicago,Credit Card,Pay at Property,140.38
10104,5.0,Apartment,Independent,2024-04-18,2024-06-14,2024-06-16,Direct,Website,cancelled,Seattle,Wallet,Pay Later,206.05
10235,3.0,Hotel,Independent,2024-07-22,2024-08-19,2024-08-26,Direct,Partner Portal,not_cancelled,San Francisco,Bank Transfer,Pay at Property,169.14
10177,4.0,Serviced Apartment,Chain,2024-02-21,2024-05-21,2024-05-26,Affiliate,Mobile App,not_cancelled,New York,Bank Transfer,Pay Now,205.18
10170,4.0,Apartment,Chain,2024-12-21,2025-01-07,2025-01-11,Direct,Website,not_cancelled,Denver,Bank Transfer,Pay Now,100.24
10069,3.0,Resort,Independent,2024-05-23,2024-07-26,2024-08-02,Meta Search,Partner Portal,not_cancelled,Boston,Bank Transfer,Pay Now,170.71
10265,2.5,Resort,Independent,2024-04-18,2024-07-12,2024-07-16,Affiliate,Website,not_cancelled,San Francisco,Debit Card,Pay Later,159.88
10017,4.5,Serviced Apartment,Chain,2024-10-18,2024-10-19,2024-10-21,Direct,Website,not_cancelled,New York,Wallet,Pay Later,216.93
10305,4.0,Serviced Apartment,Chain,2024-03-04,2024-04-13,2024-04-15,Affiliate,Website,not_cancelled,Austin,Bank Transfer,Pay at Property,147.59
10110,4.5,Apartment,Independent,2024-02-16,2024-02-27,2024-03-02,Direct,Mobile App,cancelled,San Francisco,Debit Card,Pay at Property,227.33
10308,5.0,Hotel,Chain,2024-12-15,2024-12-15,2024-12-17,Meta Search,Mobile App,not_cancelled,Boston,Wallet,Pay Later,178.95
10262,3.0,Resort,Chain,2024-08-26,2024-09-07,2024-09-12,Direct,Mobile App,not_cancelled,Boston,Wallet,Pay Later,134.44
10334,3.0,Resort,Chain,2024-06-15,2024-08-23,2024-08-26,Direct,Mobile App,not_cancelled,Boston,Debit Card,Pay Later,146.16
10215,4.0,Serviced Apartment,Chain,2024-12-14,2024-12-19,2024-12-20,Affiliate,Partner Portal,not_cancelled,Chicago,Credit Card,Pay Later,175.65
10154,4.0,Apartment,Independent,2024-08-31,2024-11-21,2024-11-27,Meta Search,Mobile App,cancelled,Austin,Debit Card,Pay Later,141.46
10158,4.5,Serviced Apartment,Independent,2024-04-03,2024-07-14,2024-07-17,Direct,Website,not_cancelled,Boston,Wallet,Pay Now,190.38
10100,3.5,Boutique Hotel,Chain,2024-11-20,2024-12-20,2024-12-25,Meta Search,Website,cancelled,San Francisco,Bank Transfer,Pay Now,186.2
10093,5.0,Hotel,Chain,2024-06-24,2024-07-12,2024-07-17,Direct,Mobile App,not_cancelled,Boston,Debit Card,Pay at Property,213.81
10046,4.0,Apartment,Independent,2024-03-27,2024-04-26,2024-04-28,Direct,Mobile App,not_cancelled,San Francisco,Bank Transfer,Pay Now,190.12
10003,3.5,Apartment,Chain,2024-07-10,2024-10-22,2024-10-25,Direct,Mobile App,not_cancelled,Miami,Wallet,Pay Later,159.04
10267,2.5,Boutique Hotel,Chain,2024-01-24,2024-02-05,2024-02-08,Affiliate,Website,not_cancelled,Boston,Bank Transfer,Pay Later,124.78
10302,2.5,Boutique Hotel,Chain,2024-07-25,2024-07-25,2024-07-27,Direct,Mobile App,not_cancelled,Seattle,Wallet,Pay at Property,131.89
10011,4.0,Hotel,Independent,2024-10-31,2025-05-02,2025-05-08,Meta Search,Mobile App,cancelled,Chicago,Bank Transfer,Pay Later,183.21
10139,2.5,Boutique Hotel,Independent,2024-12-21,2025-01-30,2025-01-31,Direct,Mobile App,not_cancelled,Denver,Debit Card,Pay Later,84.58
10103,2.0,Resort,Independent,2024-02-28,2024-04-21,2024-04-25,Meta Search,Partner Portal,cancelled,Miami,Debit Card,Pay Now,91.13
10057,3.5,Boutique Hotel,Independent,2024-04-16,2024-05-26,2024-05-30,Direct,Mobile App,not_cancelled,San Francisco,Debit Card,Pay Now,200.46
10026,4.5,Hotel,Independent,2024-11-25,2024-12-04,2024-12-07,Meta Search,Partner Portal,cancelled,New York,Credit Card,Pay Now,215.5
10225,2.0,Boutique Hotel,Chain,2024-01-24,2024-01-24,2024-01-26,Direct,Mobile App,not_cancelled,Boston,Credit Card,Pay Later,117.87
10216,5.0,Apartment,Chain,2024-05-19,2024-07-21,2024-07-27,Direct,Partner Portal,not_cancelled,San Francisco,Credit Card,Pay Now,240.54
10067,3.5,Serviced Apartment,Independent,2024-08-12,2024-08-18,2024-08-22,Affiliate,Website,not_cancelled,Seattle,Credit Card,Pay at Property,112.56
10290,1.0,Apartment,Independent,2024-12-13,2025-01-08,2025-01-14,Affiliate,Mobile App,not_cancelled,Miami,Wallet,Pay Now,58.11
10006,4.0,Apartment,Chain,2024-11-24,2024-12-11,2024-12-18,Affiliate,Mobile App,not_cancelled,New York,Bank Transfer,Pay Later,216.43
10194,3.0,Serviced Apartment,Independent,2024-05-22,2024-05-23,2024-05-25,Affiliate,Partner Portal,not_cancelled,Denver,Credit Card,Pay Now,95.32
10019,3.5,Boutique Hotel,Chain,2024-06-10,2024-06-14,2024-06-18,Direct,Mobile App,not_cancelled,Denver,Credit Card,Pay Later,141.38
10233,3.0,Resort,Chain,2024-06-23,2024-07-08,2024-07-09,Affiliate,Partner Portal,not_cancelled,Boston,Bank Transfer,Pay Later,143.16
10055,2.5,Hotel,Independent,2024-06-23,2024-07-08,2024-07-14,Meta Search,Mobile App,not_cancelled,San Francisco,Bank Transfer,Pay Now,133.18
10235,3.0,Apartment,Independent,2024-04-10,2024-04-17,2024-04-24,Direct,Partner Portal,not_cancelled,Seattle,Credit Card,Pay Later,147.11
10272,2.0,Hotel,Chain,2024-08-18,2024-09-08,2024-09-13,Meta Search,Website,not_cancelled,Miami,Bank Transfer,Pay Later,127.71
10337,4.0,Boutique Hotel,Independent,2024-03-29,2024-05-13,2024-05-15,Corporate,Call Center,cancelled,Denver,Wallet,Pay Later,151.36
10263,3.0,Resort,Independent,2024-07-22,2024-11-14,2024-11-17,Meta Search,Mobile App,not_cancelled,Miami,Wallet,Pay Later,158.58
10092,3.0,Boutique Hotel,Chain,2024-12-10,2024-12-14,2024-12-20,Direct,Website,not_cancelled,Austin,Wallet,Pay Later,129.72
10217,5.0,Hotel,Chain,2024-12-29,2025-01-16,2025-01-22,Affiliate,Partner Portal,not_cancelled,New York,Credit Card,Pay Later,196.91
10032,4.0,Resort,Chain,2024-03-23,2024-08-13,2024-08-19,Direct,Website,cancelled,Miami,Credit Card,Pay Later,170.84
10148,4.0,Hotel,Independent,2024-04-24,2024-06-10,2024-06-15,Meta Search,Partner Portal,not_cancelled,San Francisco,Bank Transfer,Pay Now,158.9
10227,3.5,Apartment,Independent,2024-01-07,2024-02-23,2024-02-25,Direct,Call Center,not_cancelled,Miami,Wallet,Pay at Property,160.2
10143,2.5,Boutique Hotel,Chain,2024-12-15,2024-12-17,2024-12-19,Direct,Partner Portal,not_cancelled,Austin,Debit Card,Pay at Property,106.83
10316,1.5,Resort,Chain,2024-06-14,2024-07-15,2024-07-22,Corporate,Website,not_cancelled,Boston,Wallet,Pay Later,97.61
10114,2.5,Apartment,Independent,2024-02-04,2024-03-29,2024-03-31,Direct,Partner Portal,not_cancelled,New York,Wallet,Pay Now,135.67
10343,3.5,Resort,Chain,2024-10-14,2024-12-13,2024-12-19,Affiliate,Website,cancelled,San Francisco,Debit Card,Pay at Property,171.78
10192,5.0,Boutique Hotel,Independent,2024-07-16,2024-07-26,2024-08-01,Corporate,Mobile App,not_cancelled,Chicago,Bank Transfer,Pay Now,219.49
10004,3.5,Hotel,Chain,2024-02-19,2024-02-25,2024-03-03,Direct,Website,not_cancelled,Denver,Debit Card,Pay at Property,105.51
10170,4.5,Hotel,Chain,2024-08-10,2024-09-15,2024-09-16,Meta Search,Partner Portal,not_cancelled,Miami,Credit Card,Pay Now,206.23
10222,2.5,Resort,Chain,2024-05-12,2024-05-30,2024-06-03,Affiliate,Partner Portal,not_cancelled,Seattle,Credit Card,Pay Later,128.42
10155,3.5,Boutique Hotel,Chain,2024-12-24,2025-02-27,2025-03-02,Meta Search,Mobile App,not_cancelled,Chicago,Bank Transfer,Pay Later,171.87
10280,3.5,Resort,Independent,2024-03-10,2024-04-27,2024-05-04,Direct,Mobile App,not_cancelled,Miami,Debit Card,Pay Later,181.98
10003,4.0,Boutique Hotel,Independent,2024-07-10,2024-10-28,2024-10-29,Meta Search,Mobile App,not_cancelled,Boston,Credit Card,Pay at Property,163.8
10114,2.5,Boutique Hotel,Independent,2024-11-26,2025-01-31,2025-02-02,Meta Search,Website,cancelled,Boston,Debit Card,Pay Later,122.31
10102,4.5,Boutique Hotel,Chain,2024-10-08,2024-10-29,2024-11-03,Meta Search,Website,cancelled,New York,Wallet,Pay Later,208.58
10338,4.0,Resort,Independent,2024-04-09,2024-04-22,2024-04-26,Direct,Website,not_cancelled,San Francisco,Debit Card,Pay Later,178.91
10170,3.0,Serviced Apartment,Chain,2024-04-23,2024-06-05,2024-06-11,Direct,Partner Portal,not_cancelled,San Francisco,Wallet,Pay at Property,161.43
10101,2.0,Resort,Independent,2024-05-23,2024-07-30,2024-08-01,Affiliate,Mobile App,not_cancelled,Boston,Credit Card,Pay Now,101.6
10277,4.5,Serviced Apartment,Independent,2024-10-23,2024-11-10,2024-11-15,Affiliate,Partner Portal,cancelled,New York,Debit Card,Pay at Property,228.66
10187,4.5,Boutique Hotel,Chain,2024-03-09,2024-03-30,2024-04-04,Affiliate,Mobile App,cancelled,San Francisco,Debit Card,Pay at Property,211.51
10113,3.5,Serviced Apartment,Chain,2024-10-16,2024-11-22,2024-11-24,Direct,Mobile App,not_cancelled,Seattle,Wallet,Pay Now,123.12
10021,4.0,Resort,Chain,2024-07-17,2024-08-08,2024-08-12,Affiliate,Website,not_cancelled,San Francisco,Wallet,Pay Later,192.72
10115,3.0,Boutique Hotel,Chain,2024-10-27,2024-12-03,2024-12-10,Direct,Mobile App,cancelled,Boston,Wallet,Pay Later,140.64
10144,4.5,Apartment,Chain,2024-08-13,2024-08-19,2024-08-20,Direct,Partner Portal,not_cancelled,Denver,Debit Card,Pay at Property,196.14
10332,3.0,Serviced Apartment,Chain,2024-06-18,2024-08-01,2024-08-05,Meta Search,Mobile App,not_cancelled,San Francisco,Credit Card,Pay at Property,132.39
10093,1.5,Boutique Hotel,Independent,2024-10-20,2024-10-25,2024-10-27,Affiliate,Mobile App,not_cancelled,Seattle,Credit Card,Pay Now,87.16
10094,3.5,Boutique Hotel,Independent,2024-09-03,2024-09-09,2024-09-16,Affiliate,Call Center,not_cancelled,Boston,Wallet,Pay Now,171.65
10104,3.5,Boutique Hotel,Independent,2024-04-27,2024-05-13,2024-05-15,Direct,Mobile App,cancelled,Seattle,Bank Transfer,Pay Now,158.59
10277,3.5,Hotel,Independent,2024-09-29,2024-10-23,2024-10-24,Corporate,Mobile App,cancelled,Seattle,Bank Transfer,Pay Now,119.09
10295,2.5,Hotel,Chain,2024-09-03,2024-10-27,2024-10-31,Affiliate,Mobile App,not_cancelled,Miami,Wallet,Pay Now,97.24
10268,3.5,Hotel,Chain,2024-10-05,2024-10-23,2024-10-25,Direct,Partner Portal,cancelled,Denver,Bank Transfer,Pay at Property,123.11
10217,2.5,Boutique Hotel,Chain,2024-11-29,2024-12-29,2025-01-01,Direct,Mobile App,not_cancelled,Austin,Wallet,Pay Now,100.89
10204,3.5,Apartment,Independent,2024-07-08,2024-08-05,2024-08-09,Meta Search,Mobile App,cancelled,Miami,Credit Card,Pay Later,156.64
10027,2.5,Apartment,Chain,2024-07-24,2024-09-15,2024-09-22,Direct,Mobile App,not_cancelled,Austin,Credit Card,Pay Later,118.54
10206,2.0,Boutique Hotel,Independent,2024-05-14,2024-05-22,2024-05-23,Affiliate,Partner Portal,not_cancelled,New York,Wallet,Pay Later,118.8
10100,3.0,Hotel,Independent,2024-04-13,2024-06-18,2024-06-25,Affiliate,Call Center,not_cancelled,Chicago,Debit Card,Pay at Property,91.24
10103,5.0,Boutique Hotel,Chain,2024-02-14,2024-09-02,2024-09-09,Affiliate,Mobile App,not_cancelled,Seattle,Credit Card,Pay Now,173.12
10100,3.5,Serviced Apartment,Independent,2024-06-26,2024-10-19,2024-10-22,Affiliate,Mobile App,cancelled,New York,Credit Card,Pay Later,163.13
10295,3.5,Resort,Independent,2024-06-23,2024-10-03,2024-10-10,Affiliate,Website,not_cancelled,Boston,Bank Transfer,Pay Later,155.72
10060,3.0,Resort,Chain,2024-08-23,2024-11-10,2024-11-17,Corporate,Partner Portal,cancelled,Denver,Debit Card,Pay Later,133.22
10176,3.5,Hotel,Chain,2024-12-24,2025-02-24,2025-02-26,Direct,Partner Portal,cancelled,Austin,Debit Card,Pay Later,104.71
10103,2.5,Apartment,Independent,2024-12-15,2025-03-18,2025-03-20,Affiliate,Website,not_cancelled,Denver,Wallet,Pay Now,116.31
10278,3.0,Hotel,Independent,2024-02-24,2024-02-28,2024-02-29,Meta Search,Website,not_cancelled,Austin,Wallet,Pay at Property,103.07
10144,4.5,Serviced Apartment,Chain,2024-09-08,2024-09-15,2024-09-22,Meta Search,Mobile App,not_cancelled,San Francisco,Debit Card,Pay at Property,187.07
10266,1.5,Serviced Apartment,Chain,2024-06-26,2024-07-13,2024-07-19,Corporate,Mobile App,not_cancelled,Chicago,Credit Card,Pay Later,79.41
10242,3.0,Boutique Hotel,Chain,2024-05-12,2024-05-19,2024-05-22,Direct,Mobile App,cancelled,Chicago,Debit Card,Pay Later,134.72
10052,3.0,Resort,Independent,2024-07-24,2024-08-04,2024-08-06,Meta Search,Mobile App,not_cancelled,Denver,Bank Transfer,Pay Later,138.05
10323,3.5,Boutique Hotel,Chain,2024-01-05,2024-01-11,2024-01-15,Meta Search,Website,cancelled,Miami,Wallet,Pay Later,158.84
10231,3.0,Resort,Chain,2024-12-19,2024-12-25,2024-12-27,Affiliate,Website,not_cancelled,Denver,Wallet,Pay Later,85.78
10276,4.0,Apartment,Independent,2024-11-06,2024-11-13,2024-11-18,Direct,Mobile App,not_cancelled,Boston,Wallet,Pay Later,176.21
10328,3.0,Resort,Chain,2024-02-10,2024-02-26,2024-02-29,Meta Search,Website,not_cancelled,San Francisco,Bank Transfer,Pay Later,191.14
10228,4.0,Resort,Independent,2024-12-29,2025-01-08,2025-01-14,Direct,Website,not_cancelled,New York,Bank Transfer,Pay Now,187.36
10049,3.0,Hotel,Independent,2024-05-08,2024-08-14,2024-08-20,Direct,Website,not_cancelled,Miami,Bank Transfer,Pay at Property,150.6
10200,2.0,Resort,Chain,2024-05-14,2024-06-16,2024-06-17,Meta Search,Website,not_cancelled,Chicago,Wallet,Pay Later,120.45
10140,1.0,Boutique Hotel,Chain,2024-12-05,2024-12-20,2024-12-23,Meta Search,Mobile App,not_cancelled,Denver,Debit Card,Pay Now,28
